OID|ACCT_TYPE|NAME|TOTAL|PAST_DUE_90|PAST_DUE_180|LIQUIDATED|RPT_ID
74599|102|All Other Accounts|||||550308
74600|102|All Other Accounts|53908||||550312
74601|102|All Other Accounts|||||550315
74602|102|All Other Accounts|1470819||||550328
74603|102|All Other Accounts|332458||||550334
74604|101|N/A|0|0|0|0|550339
74605|102|All Other Accounts|0|0|0|0|550339
74606|102|All Other Accounts|||||550344
74607|102|All Other Accounts|127835|0|0|0|550346
74609|102|All Other Accounts|||||550350
74610|101|PPECU Visa|555||||550351
74611|102|All Other Accounts|||||550351
74612|101|AHRC New York City|7119|0|0|0|550353
74613|101|Con Edison|19906|0|0|0|550353
74614|101|JACOBSON SHINODA ARCHITECTS|85000|0|85000|0|550353
74615|101|Kennedy, Jennik & Murray, P.C|30175|0|0|0|550353
74616|101|Print City Corporation|10367|0|0|0|550353
74617|102|All Other Accounts|32450||||550353
74618|102|All Other Accounts|0|0|0|0|550357
74619|102|All Other Accounts|0|0|0|0|550362
74620|102|All Other Accounts|104192||||550367
74621|101|Per Capita Payable|266141||||550368
74622|102|All Other Accounts|||||550368
74623|101|UNITED WAY|14039|0|0|0|550375
74624|101|SMW # 2 GOLF TOURNAMENT|9288|0|0|0|550375
74625|102|All Other Accounts|15128|0|0|0|550375
74626|101|Verizon Wireless|141||||550376
74627|101|AT&T|80||||550376
74628|101|Great American Financial Services|89||||550376
74629|101|AT&T Mobility|114||||550376
74630|102|All Other Accounts|||||550376
74631|101|FEDERAL & CALIFORNIA PAYROLL TAXES|4028||||550381
74632|101|INTERNATIONAL PER CAPITA TAXES|101706||||550381
74633|102|All Other Accounts|||||550381
74634|102|All Other Accounts|||||550382
74635|102|All Other Accounts|||||550384
74638|101|IBEW UNIT 2 BENEFIT FUND|6533||||550385
74636|101|HAWAII ELECTRICIANS TRUST FUND|53894||||550385
74637|101|HI BLDG TRADES & CONSTR COUNCIL|7720||||550385
74639|102|All Other Accounts|5969||||550385
74640|102|All Other Accounts|6219||||550386
74641|101|Neyhart, Anderson, Flynn & Grosboll Attorneys|79434|11955|59398||550387
74642|102|All Other Accounts|19269|0|0|0|550387
74643|101|Quinn, Connor, Weaver, Davies & Rouco, LLP|24982||||550391
74644|101|RWDSU International|38952||||550391
74645|101|UFCW International|62431||||550391
74646|101|American Express|17020||||550391
74647|102|All Other Accounts|14370||||550391
74648|102|All Other Accounts|6439||||550393
74649|101|INTERNATIONAL BROTHERHOOD OF TEAMSTERS|194159|86961|||550394
74650|102|All Other Accounts|199092||||550394
74651|101|L.I.U.N.A.|3348||||550403
74652|101|Atlanta Postal Credit Union Visa|1832||||550403
74653|102|All Other Accounts|||||550403
74654|102|All Other Accounts|||||550405
74655|102|All Other Accounts|0|0|0|0|550407
74656|102|All Other Accounts|||||550409
74657|101|Accountant, Per capita, Pension|18096||||550410
74658|102|All Other Accounts|||||550410
74659|101|Payroll taxes payable|2971||||550414
74660|102|All Other Accounts|||||550414
74661|102|All Other Accounts|43226|0|0|0|550417
74662|101|Costco-Am Exp|272||||550418
74663|102|All Other Accounts|||||550418
74664|102|All Other Accounts|4347||||550421
74665|102|All Other Accounts|32534|0|0|0|550423
74666|102|All Other Accounts|2882|0|0|0|550432
74667|102|All Other Accounts|||||550434
74668|102|All Other Accounts|||||550438
74669|102|All Other Accounts|9238||||550447
74670|102|All Other Accounts|1296||||550451
74671|102|All Other Accounts|110999||||550454
74672|102|All Other Accounts|56648|0|0|0|550456
74673|102|All Other Accounts|268501||||550460
74674|102|All Other Accounts|0|0|0|0|550463
74675|101|American Express|30067||||550465
74676|101|Paradigm Technologies|12588||||550465
74677|102|All Other Accounts|1225||||550465
74678|101|International Union|42474||||550467
74679|101|Joint Council 10|8923||||550467
74680|101|New England Teamsters Pension|18384||||550467
74681|101|CIGNA Group Insurance|21667||||550467
74682|101|Local 170 H&W Fund Insurance|17825||||550467
74683|102|All Other Accounts|786||||550467
74684|101|SRAPGC|140||||550471
74685|101|ANGELA MOOREHEAD|88||||550471
74686|101|GREENWORKS|450||||550471
74687|101|CENTRAL STATES|13434||||550471
74688|101|XCEL OFFICE SOLUTIONS|466||||550471
74689|101|BETSY ROSS FLAG CO|172||||550471
74690|101|JOINT COUNCIL 80|864||||550471
74691|101|INTERNATIONAL BROTHERHOOD OF TEAMSTERS|20915||||550471
74692|101|WINDSTREAM|166||||550471
74693|101|AT&T MOBILITY|435||||550471
74694|101|OG&E|487||||550471
74695|101|CITY OF OKC|45||||550471
74696|101|ONG|611||||550471
74697|101|PROSPERITY BANK CARD|7410||||550471
74698|102|All Other Accounts|||||550471
74699|102|All Other Accounts|0|0|0|0|550472
74700|101|PUERTO RICO TELEPHONE|716|102|||550475
74701|101|ALGOR|2190||||550475
74702|101|ALIANZA SEIU PUERTO RICO|2000||||550475
74703|101|VIMAEL BAERGA SANTINI|1992||||550475
74704|101|MARIA S CANCEL CASIANO|399|399|||550475
74705|101|LEXJURIS|193||||550475
74706|101|NEXIA CARDONA & CO|3222|3223|||550475
74707|101|EDWIN RIVERA CINTRON|830||||550475
74708|101|SEIU NATIONAL INDUSTRY PENSION FUND|1831||||550475
74709|101|TRIPLE-S SALUD|8038||||550475
74710|101|NORA VARGAS ACOSTA|10131||||550475
74711|101|WESTERN SHOPPING CENTER|4000|2000|||550475
74712|101|AUTORIDAD DE ACUEDUCTOS Y ALCANTARILLADOS|447||||550475
74713|101|TYCO INTEGRATED SECURITY LLC|317||||550475
74714|101|METLIFE INSURANCE COMPANY|388||||550475
74715|101|AUTORIDAD DE ENERGIA ELECTRICA|2826||||550475
74716|101|AT&T MOBILITY|1559||||550475
74717|101|BANCO POPULAR DE PR|1564||||550475
74718|101|SANTOS MOLINA, AGUSTIN|1405||||550475
74719|101|CAFE YAUCONO|441||||550475
74720|101|PUERTO RICO TELEPHONE CO.|785||||550475
74721|101|MONROIG AIR CONDITIONING|840||||550475
74722|101|OFFI-CASH|160||||550475
74723|101|ORIENTAL BANK & TRUST|538||||550475
74724|101|PERFECT CLEANING SERVICES, INC|5179||||550475
74725|101|SEIU AFFILIATES OFFICERS AND|2690||||550475
74726|101|TRIPLE-S SALUD|3560||||550475
74727|101|UPS|32||||550475
74728|101|VARGAS ACOSTA, NORA|18297||||550475
74729|101|WE DELIVER|1308||||550475
74730|101|PER CAPITA SEIU- DIV|1561375||||550475
74731|101|PER CAPITA SEIU- UGT|646234||||550475
74732|101|CRIM|14699||||550475
74733|102|All Other Accounts|49623||||550475
74734|102|All Other Accounts|||||550479
74735|101|ROTHNER, SEGALL & GREENSTONE|12545|12545|0|0|550480
74736|102|All Other Accounts|91771|0|0|0|550480
74737|102|All Other Accounts|||||550481
74738|101|OPEIU International per capita|22394||||550484
74739|102|All Other Accounts|9767||||550484
74740|102|All Other Accounts|0|0|0|0|550492
74741|101|NONE|0|0|0|0|550494
74742|102|All Other Accounts|0|0|0|0|550494
74743|102|All Other Accounts|||||550496
74744|102|All Other Accounts|381||||550497
74745|101|PER CAPITA|48143|0|0|0|550501
74746|101|CREDIT CARDS|7596|0|0|0|550501
74747|102|All Other Accounts|0|0|0|0|550501
74748|102|All Other Accounts|9360|0|0|0|550503
74749|102|All Other Accounts|4579250||||550504
74750|102|All Other Accounts|158940|0|0|0|550505
74751|101|Total for all itemized accounts payable|12870||||550507
74752|102|All Other Accounts|||||550507
74753|102|All Other Accounts|||||550508
74754|102|All Other Accounts|0|0|0|0|550509
74755|101|Due to Annuity Fund|544||||550511
74756|101|Due to Pension Fund|2581||||550511
74757|101|Due to Welfare Fund|2934||||550511
74758|101|Due to JAC|140||||550511
74759|101|Due to Industry Advancement Fund|36||||550511
74760|101|Due to International|118080||||550511
74761|102|All Other Accounts|||||550511
74762|101|BDO|322341|0|322341|0|550512
74763|101|Richard Bensinger|14703|0|14703|0|550512
74764|101|Butzel Long Tighe Patton PLLC|72000|0|72000|0|550512
74765|101|Chicago & Midwest Regional Joint Board|754377|54333|633620|1264|550512
74766|101|Concilio De Locales De Puerto Rico|6786|0|6786|0|550512
74767|101|Hyatt Regency Milwaukee|0|0|0|18500|550512
74768|101|Kennedy, Jennik & Murray, P.C.|267776|11295|226157|0|550512
74769|101|Laundry, Dry Cleaning & Allied Workers Joint Board|13112|0|13112|0|550512
74770|101|Metropolitan Distribution & Trucking Joint Board|8687|0|8687|0|550512
74771|101|Mid-Atlantic Regional Joint Board|46569|0|46569|0|550512
74772|101|New York Metropolitan Area Joint Board|14506|0|14506|0|550512
74773|101|New York-New Jersey Regional Joint Board|80559|0|80559|0|550512
74774|101|Paul, Weiss, Rifkind, Wharton & Garrison LLP|67494|0|67494|0|550512
74775|101|Pennsylvania Joint Board|50318|0|50318|0|550512
74776|101|Philadelphia Joint Board|163171|2411|160760|0|550512
74777|101|SEIU|182676|0|182676|0|550512
74778|101|Southern Regional Joint Board|354948|0|354948|0|550512
74779|101|Southwest Regional Joint Board|46939|0|46922|0|550512
74780|101|Western States Regional Joint Board|168861|0|168861|0|550512
74781|101|Workers United Canada Council|175491|0|175491|0|550512
74782|101|Quebec Council Workers United/SEIU Local 800|34199|0|34199|0|550512
74783|102|All Other Accounts|187057|0|0|2686|550512
74784|101|None|0|0|0|0|550514
74785|102|All Other Accounts|||||550514
74786|101|Reilly, Penner & Benton LLP|3900|0|0|0|550517
74787|101|DC #48 Trust Account|24256|0|21226|0|550517
74788|102|All Other Accounts|0|0|0|0|550517
74789|102|All Other Accounts|||||550519
74790|102|All Other Accounts|30994|0|0|0|550528
74791|102|All Other Accounts|105764||||550535
74792|102|All Other Accounts|30245|0|0|0|550545
74793|102|All Other Accounts|23120||||550549
74794|102|All Other Accounts|||||550553
74795|102|All Other Accounts|16216|0|0|0|550554
74796|102|All Other Accounts|||||550558
74797|102|All Other Accounts|716||||550567
74798|101|International payable|29109|0|0|0|550576
74799|102|All Other Accounts|1611||||550576
74800|102|All Other Accounts|562217||||550577
74801|101|NONE|0|0|0|0|550580
74802|102|All Other Accounts|||||550580
74803|102|All Other Accounts|||||550581
74804|102|All Other Accounts|||||550586
74805|102|All Other Accounts|22676||||550587
74806|102|All Other Accounts|0|0|0|0|550589
74807|102|All Other Accounts|||||550591
74808|101|NOT APPLICABLE |0|0|0|0|550602
74809|102|All Other Accounts|||||550602
74810|102|All Other Accounts|0|0|0|0|550605
74811|102|All Other Accounts|0|0|0|0|550608
74812|102|All Other Accounts|21922|0|0|0|550610
74813|101|na|0||||550615
74814|102|All Other Accounts|||||550615
74815|102|All Other Accounts|||||550628
74816|102|All Other Accounts|||||550631
74817|102|All Other Accounts|18879|0|0|0|550633
74818|102|All Other Accounts|||||550634
74819|101|PAYROLL LIABILITIES|560|0|0|0|550638
74820|101|ACCOUNTS PAYABLE|530|0|0|0|550638
74821|102|All Other Accounts|||||550638
74822|102|All Other Accounts|||||550641
74823|102|All Other Accounts|||||550643
74824|102|All Other Accounts|0|0|0|0|550669
74825|101|VARIOUS|31923||||550673
74826|102|All Other Accounts|||||550673
74827|101|n/a|0|0|0|0|550676
74828|102|All Other Accounts|0|0|0|0|550676
74829|101|Amaya Electric|20000||20000||550677
74830|101|Burke Electric|25000||25000||550677
74831|101|Cochran Electric, Inc.|15000|15000|||550677
74832|101|Danard Electric, Inc.|18000||18000||550677
74833|101|DBE Electric, Inc.|9000||9000||550677
74834|101|Dutton Electric, Inc.|8520||8520||550677
74835|101|E-Z Interface|6500||6500||550677
74836|101|EHS Electric, Inc.|8000||8000||550677
74837|101|Ewing Electric, Inc.|16000||16000||550677
74838|101|Excel Electric|38000||30000||550677
74839|101|Fuller Electric, Inc.|29830||29830||550677
74840|101|General Construction / Kiewit|15000||15000||550677
74841|101|Johnson Electric, Inc|35000||35000||550677
74842|101|Lighthouse Electric|32000||32000||550677
74843|101|Milne Electric, Inc.|64500||64500||550677
74844|101|Nelson Electric, Inc.|53300||20000||550677
74845|101|PSW Electric, Inc.|40000||40000||550677
74846|101|REP Electrical Contrators|5500||5500||550677
74847|101|Seahurst Electric, Inc.|20000||20000||550677
74848|101|Service Electric|18500||18500||550677
74849|101|Superior Electric|15000||15000||550677
74850|101|Totem Electric, Inc.|44000||44000||550677
74851|101|Transportation Systems, Inc.|19000||19000||550677
74852|101|Valley Electric of Mt Vernon, Inc.|11000||6000||550677
74853|101|VECA Electric, Inc.|35712||35712||550677
74854|102|All Other Accounts|501590||8500||550677
74855|101|N/A|0|0|0|0|550691
74856|102|All Other Accounts|||||550691
74857|102|All Other Accounts|||||550696
74858|101|N/A|0|0|0|0|550704
74859|102|All Other Accounts|0|0|0|0|550704
74860|102|All Other Accounts|0|0|0|0|550706
74861|102|All Other Accounts|3706||||550713
74862|101|David Binder Research|36000|36000|0|0|550722
74863|101|SEIU Local 509|53740|23524|0|0|550722
74864|101|American Express Travel Related Services|15342|5960|9382|0|550722
74865|101|SEIU Local 205T|14624|14561|0||550722
74866|101|Complete Software Solutions LLC|10282|9177|0||550722
74867|101|Michelle Miller|7500|7500|0|0|550722
74868|101|Mac Medics|18429|0|5076|0|550722
74869|102|All Other Accounts|3069548|7135|8308|0|550722
74870|102|All Other Accounts|33581||||550730
74871|102|All Other Accounts|0|0|0|0|550737
74872|101|C.L.C. OF SAN BERN/ RIVERSIDE|1050|225|825|0|550745
74873|101|CA LABOR FEDERATION, AFL-CIO|14700|3150|11550|0|550745
74874|101|CAL- NEV CONF OF OPER ENG (SP)|28000|6000|22000|0|550745
74875|101|CAL- NEV CONF OF OPER ENGINEERS|63000|13500|49500|0|550745
74876|101|FOOD AND DRUG COUNCIL|5600|1200|4400|0|550745
74877|101|ICON OFFICE TECHNOLOGY|489|0|489|0|550745
74878|101|KERN, INYO & MON CLC|175|38|137|0|550745
74879|101|L.A. COUNTY FEDERATION OF LABOR|16520|3540|12980|0|550745
74880|101|LA/ORANGE BLD'G CONSTR TRADES COUNCIL|2419|466|1953|0|550745
74881|101|MARITIME TRADES DEPARTMENT|600|200|400|0|550745
74882|101|NEVADA STATE AFL - CIO|5250|1125|4125|0|550745
74883|101|ORANGE COUNTY CLC|1640|351|1289|0|550745
74884|101|SAN DIEGO IMPERIAL|3177|635|2545|0|550745
74885|101|SERVICE TRADES COUNCIL|1400|300|1100|0|550745
74886|101|SO NEVADA CENTRAL LABOR CNCL|4200|900|3300|0|550745
74887|101|TRI - COUNTIES CLC|1775|395|1380|0|550745
74888|102|All Other Accounts|1164713||||550745
74889|102|All Other Accounts|||||550748
74890|101|AMERICAN EXPRESS|96272|0|0|0|550758
74891|101|AT&T|5755|0|0|0|550758
74892|101|AVIS RENT A CAR SYSTEM INC|6130|0|0|0|550758
74893|101|BARR ENGINEERING|5673|0|0|0|550758
74894|101|BEHR COMMUNICATIONS INC|39576|0|0|0|550758
74895|101|BEHR COMMUNICATIONS INC|20013|0|0|0|550758
74896|101|C3 PRESENTS, LLC|8137|0|0|0|550758
74897|101|COIT SERVICES, INC.|5927|0|0|0|550758
74898|101|CORNERSTONE PRINTING INC|28845|0|0|0|550758
74899|101|DOUGLAS PARKING, LLC|7560|0|0|0|550758
74900|101|EMBASSY SUITES SLO|154989|0|0|0|550758
74901|101|First Bankcard|31671|0|0|0|550758
74902|101|First Bankcard|17144|0|0|0|550758
74903|101|GE CAPITAL C/O RICOH 75265~|29080|0|0|0|550758
74904|101|HEALTH SYSTEMS INNOVATION NETWORK,|19030|0|0|0|550758
74905|101|HOWARD ADVOCACY, INC|7000|0|0|0|550758
74906|101|INTERMEDIA.NET, INC|8130|0|0|0|550758
74907|101|JIM PHILLIOU AND ASSOCIATES|14438|0|0|0|550758
74908|101|JOHN SLADKUS  dba STRATEGIC|40000|0|0|0|550758
74909|101|JOHN SLADKUS dba STRATEGIC|40000|0|0|0|550758
74910|101|Joint Employers Education Fund|10427|0|0|0|550758
74911|101|LEWIS, FEINBERG, LEE, RENAKER &|26797|0|0|0|550758
74912|101|LEWIS, FEINBERG, LEE, RENAKER &|26215|0|0|0|550758
74913|101|Olson, Hagel & Fishburn,LLP~|24093|0|0|0|550758
74914|101|PACIFIC PRINTING   (SJ)|16892|0|0|0|550758
74915|101|PACIFIC PRINTING   (SJ)|12750|0|0|0|550758
74916|101|PETER TODD HARBAGE|12750|0|0|0|550758
74917|101|PETER TODD HARBAGE|7000|0|0|0|550758
74918|101|Red Top Electric Co|6827|0|0|0|550758
74919|101|RHUDELL HAYWARD|14760|0|0|0|550758
74920|101|RHUDELL HAYWARD|12300|0|0|0|550758
74921|101|ROBERT DURELL PHOTOGRAPHY|8145|0|0|0|550758
74922|101|SEIU - COPE|65265|0|0|0|550758
74923|101|SEIU FUND OFC-AFFILIATES' 401K|8910|0|0|0|550758
74924|101|SEIU-CC, LLC|20092|0|0|0|550758
74925|101|SEIU-CC, LLC|8074|0|0|0|550758
74926|101|SOUTHERN CALIFORNIA EDISON CO~|10258|0|0|0|550758
74927|101|STAPLES BUSINESS ADVANTAGE|5287|0|0|0|550758
74928|101|STARCITE, INC~|12086|0|0|0|550758
74929|101|STRATEGIC SOLUTIONS INT'L, INC|5232|0|0|0|550758
74930|101|TRILOGY INTERACTIVE LLC|20914|0|0|0|550758
74931|101|TROSSMAN~STEVE|7210|0|0|0|550758
74932|101|WEINBERG, ROGER & ROSENFELD|18210|0|0|0|550758
74933|101|WEINBERG, ROGER & ROSENFELD|9119|0|0|0|550758
74934|101|WEINBERG, ROGER & ROSENFELD|5180|0|0|0|550758
74935|101|RAQUEL RODRIGUEZ|12574|0|0|0|550758
74936|101|SEIU |16072|0|0|0|550758
74937|102|All Other Accounts|236921|0|0|0|550758
74938|102|All Other Accounts|0|0|0|0|550763
74939|102|All Other Accounts|||||550765
74940|102|All Other Accounts|0|0|0|0|550767
74943|102|All Other Accounts|||||550777
74944|101|SOUTHERN CALIFORNIA EDISON|39067|3740|35327|0|550791
74945|102|All Other Accounts|||||550791
74946|101|PAYROLL RELATED LIABILITIES|3954|0|0|0|550805
74947|101|ACCRUED VACATION PAYABLE|16813|0|0|0|550805
74948|102|All Other Accounts|||||550805
74949|101|ACCOUNTS PAYABLE|2503|0|0|0|550808
74950|101|STAFF AND AFFILIATES PENSION TRUST|848|0|0|0|550808
74951|101|HOD CARRIERS PENSION TRUST|854|0|0|0|550808
74952|101|PAYROLL RELATED LIABILITIES|280|0|0|0|550808
74953|101|||||0|550808
74954|102|All Other Accounts|||||550808
74955|102|All Other Accounts|||||550809
74956|101|LIUNA - per capita taxes|37430|12575|||550811
74957|102|All Other Accounts|103776||||550811
74958|102|All Other Accounts|||||550812
74959|102|All Other Accounts|0|0|0|0|550813
74960|102|All Other Accounts|||||550814
74961|102|All Other Accounts|874540|0|0|0|550822
74962|102|All Other Accounts|87053|0|0||550824
74963|101|Lubin & Enoch, P.C.|55039||||550826
74964|102|All Other Accounts|||||550826
74965|101|None|0|0|0|0|550827
74966|102|All Other Accounts|0|0|0|0|550827
74967|102|All Other Accounts|||||550970
74968|102|All Other Accounts|||||551055
