OID|INV_TYPE|NAME|AMOUNT|RPT_ID
208188|701|BANK OF BARODA - CD|49000|548458
208189|705|Other Investments Total Cost||548458
208190|706|Other Investments Total Book Value||548458
208191|703|Marketable Securities Total Cost||548463
208192|704|Marketable Securities Total BookValue||548463
208193|705|Other Investments Total Cost||548463
208194|706|Other Investments Total Book Value||548463
208195|703|Marketable Securities Total Cost|273347|548468
208196|704|Marketable Securities Total BookValue|273347|548468
208197|701|DISCOVER BANK - CD DUE 05/27/2015|60000|548468
208198|701|GOLDMAN SACHS BANK - CD DUE 12/12/2014|35000|548468
208199|701|DISCOVER BANK - CD DUE 11/27/2017|50000|548468
208200|701|SALLIE MAE BANK - CD DUE 11/27/2015|60000|548468
208201|701|DISCOVER BANK - CD DUE 10/23/2014|55000|548468
208202|705|Other Investments Total Cost|900310|548468
208203|706|Other Investments Total Book Value|900310|548468
208204|702|INVESTMENT IN 1205 BUILDING CORP.|900310|548468
208205|703|Marketable Securities Total Cost||548477
208206|704|Marketable Securities Total BookValue||548477
208207|705|Other Investments Total Cost||548477
208208|706|Other Investments Total Book Value|182681|548477
208209|703|Marketable Securities Total Cost|677101|548483
208210|704|Marketable Securities Total BookValue|677101|548483
208211|701|Doubleline Total Return Bond Fund|36745|548483
208212|701|Federated Strategic Income Fund|36414|548483
208213|701|Federated Total Return Institutional Shares|109298|548483
208214|701|Pimco Total Return Fund|108913|548483
208215|701|Winslow Osterweis Strategic Income Fund|35602|548483
208216|701|Templeton Global Bond Fund|35710|548483
208217|701|Discover Bank Certificate of Deposit|100000|548483
208218|701|Goldman Sachs Certificate of Deposit|110000|548483
208219|705|Other Investments Total Cost||548483
208220|706|Other Investments Total Book Value||548483
208221|703|Marketable Securities Total Cost||548489
208222|704|Marketable Securities Total BookValue||548489
208223|705|Other Investments Total Cost||548489
208224|706|Other Investments Total Book Value||548489
208228|706|Other Investments Total Book Value|511858|548492
208225|703|Marketable Securities Total Cost||548492
208226|704|Marketable Securities Total BookValue||548492
208227|705|Other Investments Total Cost|511858|548492
208229|702|INVESTMENT IN 32-43 49TH STREET HOLDING CORP.|511858|548492
208230|703|Marketable Securities Total Cost|5282858|548500
208231|704|Marketable Securities Total BookValue|5282858|548500
208232|701|PNC INVESTMENTS|1802814|548500
208233|701|PNC INVESTMENTS - STRIKE FUND|828354|548500
208234|701|PNC INVESTMENTS|2566122|548500
208235|705|Other Investments Total Cost||548500
208236|706|Other Investments Total Book Value||548500
208237|703|Marketable Securities Total Cost||548501
208238|704|Marketable Securities Total BookValue||548501
208239|705|Other Investments Total Cost||548501
208240|706|Other Investments Total Book Value||548501
208241|703|Marketable Securities Total Cost|1314937|548502
208242|704|Marketable Securities Total BookValue|1264359|548502
208243|701|430,000 FORD MOTOR CO NOTES 2% MAY 20, 2018|409295|548502
208244|701|430,000 FORD MOTOR CO NOTES 3% MAY 20, 2020|403306|548502
208245|701|250,000 DOW CHEMICAL SER NOTZ 2.75% 9/15/18|249708|548502
208246|701|100,000 KINDER MORGAN 2.65% 2/1/2019|98891|548502
208247|701|105,000 NATIONAL OIL WELL 1.35% 12/1/2017|103159|548502
208248|705|Other Investments Total Cost||548502
208249|706|Other Investments Total Book Value||548502
208250|703|Marketable Securities Total Cost||548504
208251|704|Marketable Securities Total BookValue||548504
208252|705|Other Investments Total Cost||548504
208253|706|Other Investments Total Book Value||548504
208254|703|Marketable Securities Total Cost|0|548505
208255|704|Marketable Securities Total BookValue|0|548505
208256|705|Other Investments Total Cost|0|548505
208257|706|Other Investments Total Book Value|0|548505
208258|703|Marketable Securities Total Cost|0|548506
208259|704|Marketable Securities Total BookValue|0|548506
208260|705|Other Investments Total Cost|100000|548506
208261|706|Other Investments Total Book Value|108346|548506
208262|702|EDWARD JONES CORPORATE ACCOUNT|54786|548506
208263|702|EDWARD JONES ADVISORY ACCOUNT|53560|548506
208264|703|Marketable Securities Total Cost|4124137|548507
208265|704|Marketable Securities Total BookValue|4124137|548507
208266|701|LOOMIS SAYLES LTD TERM GOVT & AGENCY|709998|548507
208267|701|VAN ECK UNCONSTRAINED EMERGING MKT|292760|548507
208268|701|T ROWE PRICE INTL BOND ADVISOR|278693|548507
208269|701|ING GNMA INCOME|585524|548507
208270|701|DWS STRATEGIC GOVT SECTS|514295|548507
208271|701|MFS BOND|519162|548507
208272|705|Other Investments Total Cost||548507
208273|706|Other Investments Total Book Value||548507
208274|703|Marketable Securities Total Cost||548508
208275|704|Marketable Securities Total BookValue||548508
208276|705|Other Investments Total Cost|2646605|548508
208277|706|Other Investments Total Book Value|2843899|548508
208278|702|PRUDENTIAL GUARANTEED DEPOSIT|2843899|548508
208279|703|Marketable Securities Total Cost|0|548509
208280|704|Marketable Securities Total BookValue|0|548509
208281|705|Other Investments Total Cost|0|548509
208282|706|Other Investments Total Book Value|0|548509
208283|703|Marketable Securities Total Cost|0|548510
208284|704|Marketable Securities Total BookValue|0|548510
208285|701|N/A|0|548510
208286|705|Other Investments Total Cost|685830|548510
208287|706|Other Investments Total Book Value|685830|548510
208288|702|LAND, 1900 W. LINCOLN HIGHWAY, MERRILLVILLE, IN|685830|548510
208289|703|Marketable Securities Total Cost|387724|548511
208290|704|Marketable Securities Total BookValue|387724|548511
208291|701|Barclays Bank S&P 500 Index CD|24088|548511
208292|701|Barclays Bank Bskt Com Stk Lkd CD|25155|548511
208293|701|350 sh Phillip Morris Intl com|30496|548511
208294|701|3850 sh Sector Financial Select Sector SPDR ETF|84161|548511
208295|701|Royal Bank of Scotland Note|20439|548511
208296|701|Wachovia Bank Medium Term Note|20914|548511
208297|705|Other Investments Total Cost|841712|548511
208298|706|Other Investments Total Book Value|841712|548511
208299|702|Local Union No. 601 Building Corporation|841712|548511
208300|703|Marketable Securities Total Cost|14341242|548512
208301|704|Marketable Securities Total BookValue|16349627|548512
208302|701|AFL-CIO HOUSING INVESTMENT TRUST|2636741|548512
208303|701|WESTERN ASSET US CORE PLUS LLC|2601003|548512
208304|705|Other Investments Total Cost||548512
208305|706|Other Investments Total Book Value||548512
208308|701|FNMA|343053|548514
208306|703|Marketable Securities Total Cost|1130895|548514
208307|704|Marketable Securities Total BookValue|1149340|548514
208309|701|Manning Core Plus Fund|200705|548514
208310|705|Other Investments Total Cost||548514
208311|706|Other Investments Total Book Value||548514
208312|703|Marketable Securities Total Cost|221665|548515
208313|704|Marketable Securities Total BookValue|271482|548515
208314|701|OPPENHEIMER GLOBAL OPPORTUNITY FUND C|60592|548515
208315|701|OPPENHEIMER REAL ESTATE FUND C|30778|548515
208316|701|OPPENHEIMER MONEY MARKET FUND INC|1374|548515
208317|701|OPPENHEIMER RISING DIVIDENDS FUND|20595|548515
208318|701|OPPENHEIMER GLOBAL INCOME FUND|74433|548515
208319|701|OPPENHEIMER RISING FUND|83710|548515
208320|705|Other Investments Total Cost||548515
208321|706|Other Investments Total Book Value||548515
208322|703|Marketable Securities Total Cost|1152280|548518
208323|704|Marketable Securities Total BookValue|1216086|548518
208324|701|Merrill Lynch|1216086|548518
208325|705|Other Investments Total Cost||548518
208326|706|Other Investments Total Book Value||548518
208327|703|Marketable Securities Total Cost|735978|548525
208328|704|Marketable Securities Total BookValue|835434|548525
208329|701|9987.816 shares Bridge Builder Bond Fund|98580|548525
208330|701|1269.885 shares Mutual Global Discovery CL Z|42821|548525
208331|705|Other Investments Total Cost||548525
208332|706|Other Investments Total Book Value||548525
208333|703|Marketable Securities Total Cost||548528
208334|704|Marketable Securities Total BookValue||548528
208335|705|Other Investments Total Cost|5006|548528
208336|706|Other Investments Total Book Value|5006|548528
208337|703|Marketable Securities Total Cost|1119251|548530
208338|704|Marketable Securities Total BookValue|1122184|548530
208339|701|DWS Short Duration Fund Cl S|187251|548530
208340|701|Cohen & Steers Realty|57088|548530
208341|701|Dodge & Cox International Stock Fund|63015|548530
208342|701|Fairholme Fund|100152|548530
208343|701|PIMCO All Asset Cl D|59045|548530
208344|701|Royce Value Fund Service CL|76599|548530
208345|701|Royce Value Plus Fund Service CL|74857|548530
208346|701|T. Rowe Price Growth Stock Fund|105349|548530
208347|705|Other Investments Total Cost||548530
208348|706|Other Investments Total Book Value||548530
208349|703|Marketable Securities Total Cost||548531
208350|704|Marketable Securities Total BookValue|51|548531
208351|705|Other Investments Total Cost||548531
208352|706|Other Investments Total Book Value||548531
208353|703|Marketable Securities Total Cost||548534
208354|704|Marketable Securities Total BookValue||548534
208355|705|Other Investments Total Cost||548534
208356|706|Other Investments Total Book Value||548534
208357|703|Marketable Securities Total Cost||548536
208358|704|Marketable Securities Total BookValue||548536
208359|705|Other Investments Total Cost|180000|548536
208360|706|Other Investments Total Book Value|188545|548536
208361|702|INVESTMENTS IN ANNUITIES|188545|548536
208362|703|Marketable Securities Total Cost||548539
208363|704|Marketable Securities Total BookValue||548539
208364|705|Other Investments Total Cost||548539
208365|706|Other Investments Total Book Value||548539
208366|703|Marketable Securities Total Cost|0|548540
208367|704|Marketable Securities Total BookValue|0|548540
208368|701|NONE|0|548540
208369|705|Other Investments Total Cost|1757|548540
208370|706|Other Investments Total Book Value|1757|548540
208371|702|NONE|0|548540
208372|703|Marketable Securities Total Cost||548542
208373|704|Marketable Securities Total BookValue||548542
208374|705|Other Investments Total Cost||548542
208375|706|Other Investments Total Book Value||548542
208376|703|Marketable Securities Total Cost|1379632|548544
208377|704|Marketable Securities Total BookValue|1365333|548544
208378|701|EUROPACIFIC GROWTH FD|72636|548544
208379|701|TOCQUEVILLE INTERANTIONAL VALUE FUND|72602|548544
208380|705|Other Investments Total Cost||548544
208381|706|Other Investments Total Book Value||548544
208382|703|Marketable Securities Total Cost|0|548546
208383|704|Marketable Securities Total BookValue|0|548546
208384|705|Other Investments Total Cost|0|548546
208385|706|Other Investments Total Book Value|0|548546
208386|703|Marketable Securities Total Cost|0|548547
208387|704|Marketable Securities Total BookValue|0|548547
208388|705|Other Investments Total Cost|0|548547
208389|706|Other Investments Total Book Value|0|548547
208390|703|Marketable Securities Total Cost||548548
208391|704|Marketable Securities Total BookValue||548548
208392|705|Other Investments Total Cost|700|548548
208393|706|Other Investments Total Book Value|700|548548
208394|703|Marketable Securities Total Cost|863067|548549
208395|704|Marketable Securities Total BookValue|868272|548549
208396|701|AUBURN ALA GO SCH REF WTS|57060|548549
208397|701|BULLOCH CNTY GA SCH DIST|47739|548549
208398|701|EL PASO TEX WTR & SWR RFDG|52053|548549
208399|701|FLORIDA ST BRD ED LOTTERY REV|57919|548549
208400|701|FRISCO TEX GO BDS 2007|54278|548549
208401|701|MAINE MUN BD BK REV BDS 2011A|51587|548549
208402|701|PARKLAND SCH DIST PA LEHIGH|45847|548549
208403|701|SALT LAKE CNTY UTAH SALES TAX|49448|548549
208404|701|SANTA FE N MEX WTR UTIL SYS CA|53262|548549
208405|701|BOARD OF REGENTS TEXAS STATE|56652|548549
208406|705|Other Investments Total Cost||548549
208407|706|Other Investments Total Book Value||548549
208408|703|Marketable Securities Total Cost||548550
208409|704|Marketable Securities Total BookValue||548550
208410|701|NONE|0|548550
208411|705|Other Investments Total Cost||548550
208412|706|Other Investments Total Book Value||548550
208413|702|NONE|0|548550
208414|703|Marketable Securities Total Cost|429356|548552
208415|704|Marketable Securities Total BookValue|487476|548552
208416|701|AIM Invt Fds Balanced Risk Allocation Class Y|38195|548552
208417|701|Fidelity Advisor Strategic Real Return|43148|548552
208418|701|Fidelity Advisor Small Cap Value Instl|34696|548552
208419|701|RS Growth Fund Class Y|35325|548552
208420|701|Hartford Mutual Funds Floating Rate Class I|33498|548552
208421|701|ING Funds Corporate Leaders Tr Fund |24819|548552
208422|701|Oppenheimer Global Fund Class Y|24907|548552
208423|701|SunAmerica Focused Div Strategy Class W|38895|548552
208424|701|Wells Fargo Advantage Growth Fund|29778|548552
208425|701|Principal Global Diversified Income Fund Class P|28829|548552
208426|701|Principal Mid Cap Fund Class P|29716|548552
208427|705|Other Investments Total Cost|34236|548552
208428|706|Other Investments Total Book Value|33278|548552
208429|702|Build America Bonds Income Trust Unit Ser 27|33278|548552
208430|703|Marketable Securities Total Cost|365225|548556
208431|704|Marketable Securities Total BookValue|354148|548556
208432|701|FRANKLIN INVESTMENTS SEC|354148|548556
208433|705|Other Investments Total Cost||548556
208434|706|Other Investments Total Book Value||548556
208435|703|Marketable Securities Total Cost||548557
208436|704|Marketable Securities Total BookValue||548557
208437|705|Other Investments Total Cost||548557
208438|706|Other Investments Total Book Value||548557
208439|703|Marketable Securities Total Cost|605422|548559
208440|704|Marketable Securities Total BookValue|605422|548559
208441|701|Prime Fund Capital Reserves|601070|548559
208442|705|Other Investments Total Cost||548559
208443|706|Other Investments Total Book Value||548559
208444|703|Marketable Securities Total Cost|3406994|548562
208445|704|Marketable Securities Total BookValue|3406994|548562
208446|701|DFA TWO YEAR GLOBAL|216931|548562
208447|701|DFA INFLATION PROTECTED|213381|548562
208448|701|DFA ONE YEAR FIXED|1089809|548562
208449|701|DFA INVESTMENT GRADE|652349|548562
208450|701|DFA US LARGE CAP VALUE|184402|548562
208451|705|Other Investments Total Cost||548562
208452|706|Other Investments Total Book Value||548562
208453|703|Marketable Securities Total Cost|1926|548564
208454|704|Marketable Securities Total BookValue|2588|548564
208455|705|Other Investments Total Cost|42102|548564
