OID|RECEIPT_TYPE|PURPOSE|DATE|AMOUNT|PAYER_PAYEE_ID|RPT_ID
406851|1201|workers comp refund|2013-03-15|5131|1448504|548370
406852|1201|subsidy|2013-01-15|198950|1448505|548370
406853|1201|Lobby Day Reimbursment|2013-12-20|6568|1448505|548370
406854|1201|refund of health insurance|2013-04-09|12477|1448506|548370
406855|1201|REFUND|2013-05-20|26350|1448532|548394
406856|1201|Reimbursement for lease payments|2013-01-24|17600|1448603|548410
406857|1201|Worker's Compensation Reimbursement|2013-09-24|5228|1448610|548411
406858|1201|Reimbursement of Expenditure|2013-12-12|18576|1448948|548411
406859|1201|Reimbursement of Expenditure|2013-12-12|18576|1448949|548411
406860|1201|Reimbursement of Expenditure|2013-11-21|432446|1448949|548411
406861|1201|Reimbursement of Expenditure|2013-11-21|190747|1448949|548411
406862|1201|Reimbursement of Expenditure|2013-11-21|860807|1448949|548411
406863|1201|Reimbursement of Expenditure|2013-12-13|70000|1448949|548411
406864|1201|Training Services|2013-02-28|12145|1449017|548411
406865|1201|Training Services|2013-05-08|10120|1449019|548411
406866|1201|Training Services|2013-07-11|6375|1449019|548411
406867|1201|Training Services|2013-12-16|6375|1449019|548411
406868|1201|Training Services|2013-12-16|6800|1449019|548411
406869|1201|Training Services|2013-02-05|11880|1449019|548411
406870|1201|Training Services|2013-04-30|6600|1449019|548411
406871|1201|Training Services|2013-04-30|10440|1449019|548411
406872|1201|Training Services|2013-05-08|9240|1449019|548411
406873|1201|Reimbursement of Expenditure|2013-11-13|5278|1449020|548411
406874|1201|Reimbursement of Expenditure|2013-07-02|5848|1449021|548411
406875|1201|Legal Services|2013-12-06|20000|1449022|548411
406876|1201|Insurance Proceeds|2013-12-19|88890|1449023|548411
406877|1201|Reimbursement of Expenditure|2013-07-09|139107|1449024|548411
406878|1201|Audit reimbursement|2013-11-30|64298|1449025|548411
406879|1201|Unclaimed Funds|2013-06-25|11040|1449027|548411
406880|1201|Reimbursement of Expenditure|2013-02-08|6155|1449028|548411
406881|1201|Entertainment|2013-11-01|15461|1449029|548411
406882|1201|Reimbursement of Expenditure|2013-07-23|5856|1449031|548411
406883|1201|Reimbursement of Expenditure|2013-08-19|40000|1449032|548411
406884|1201|Hotel|2013-04-29|62133|1449033|548411
406885|1201|Reimbursement of Expenditure|2013-03-21|10800|1449034|548411
406886|1201|Reimbursement of Expenditure|2013-03-21|9000|1449034|548411
406887|1201|Reimbursement of Expenditure|2013-03-21|6600|1449034|548411
406888|1201|Reimbursement of Expenditure|2013-03-21|5400|1449034|548411
406889|1201|Reimbursement of Expenditure|2013-11-04|15699|1449034|548411
406890|1201|Reimbursement of Expenditure|2013-11-04|17150|1449034|548411
406891|1201|Reimbursement of Expenditure|2013-11-04|17151|1449034|548411
406892|1201|Reimbursement of Expenditure|2013-11-04|45771|1449034|548411
406893|1201|Reimbursement of Expenditure|2013-11-04|50000|1449034|548411
406894|1201|Reimbursement of Expenditure|2013-04-11|13702|1449035|548411
406895|1201|Insurance|2013-04-30|85899|1449036|548411
406896|1201|REIMB. SALARIES & BENEFITS|2013-01-23|14534|1449259|548447
406897|1201|REIMB. SALARIES & BENEFITS|2013-01-30|34967|1449259|548447
406898|1201|SANDY ASSISTANCE RELIEF REIMB.|2013-02-28|17663|1449259|548447
406899|1201|REIMB. SALARIES & BENEFITS|2013-03-05|5850|1449259|548447
406900|1201|REIMB. SALARIES & BENEFITS|2013-04-30|32280|1449259|548447
406901|1201|REIMB. SALARIES & BENEFITS|2013-06-07|27314|1449259|548447
406902|1201|REIMB. SALARIES & BENEFITS|2013-11-06|41677|1449259|548447
406903|1201|REIMB. SALARIES & BENEFITS|2013-12-03|5136|1449259|548447
406904|1201|REIMB. SALARIES & BENEFITS|2013-12-23|24925|1449259|548447
406905|1201|REFUND OF PER CAPITA|2013-12-31|84332|1449304|548450
406906|1201|SETTLEMENT|2013-06-12|14393|1449305|548450
406907|1201|SALARY EXPENSE REIMBURSEMENT|2013-01-08|19000|1449325|548457
406908|1201|SALARY EXPENSE REIMBURSEMENT|2013-03-25|30000|1449325|548457
406909|1201|SALARY EXPENSE REIMBURSEMENT|2013-04-19|10000|1449325|548457
406910|1201|SALARY EXPENSE REIMBURSEMENT|2013-05-31|7000|1449325|548457
406911|1201|SALARY EXPENSE REIMBURSEMENT|2013-06-07|7000|1449325|548457
406912|1201|SHARE OF SALARIES 9&10/12|2013-01-15|34322|1449351|548463
406913|1201|SHARE OF SALARIES 9&10/12|2013-01-23|12055|1449351|548463
406914|1201|SHARE OF SALARIES 10-12/12|2013-02-20|30941|1449351|548463
406915|1201|SHARE OF SALARIES 3/13|2013-04-25|33252|1449351|548463
406916|1201|SHARE OF SALARIES 4/13|2013-05-15|23024|1449351|548463
406917|1201|SHARE OF SALARIES 5/13|2013-06-14|22347|1449351|548463
406918|1201|SHARE OF SALARIES 5/13|2013-06-28|10907|1449351|548463
406919|1201|SHARE OF SALARIES 6/13|2013-07-17|18254|1449351|548463
406920|1201|SHARE OF SALARIES 7/13|2013-09-25|22460|1449351|548463
406921|1201|SHARE OF SALARIES 7&8/13|2013-10-18|19775|1449351|548463
406922|1201|SHARE OF SALARIES 9/13|2013-10-28|17564|1449351|548463
406923|1201|SHARE OF SALARIES 11/12|2013-02-25|20981|1449351|548463
406924|1201|SHARE OF SALARIES 10/12-1/13|2013-03-07|51587|1449351|548463
406925|1201|SHARE OF SALARIES 1&2/13|2013-04-04|27338|1449351|548463
406926|1201|SHARE OF SALARIES 9/13|2013-11-15|8996|1449351|548463
406927|1201|SHARE OF SALARIES 10&11/13|2013-12-17|39021|1449351|548463
406928|1201|SHARE OF SALARIES 10/13|2013-12-31|8996|1449351|548463
406929|1201|SHARE OF SALARIES 7/13|2013-08-21|18367|1449351|548463
406930|1201|ADMIN ON ACCOUNT 1/13|2013-01-29|100000|1449352|548463
406931|1201|ADMIN ON ACCOUNT 2/13|2013-02-28|100000|1449352|548463
406932|1201|ADMON ON ACCOUNT 3/13|2013-04-10|100000|1449352|548463
406933|1201|ADMIN ON ACCOUNT 4/13|2013-04-22|100000|1449352|548463
406934|1201|ADMIN ON ACCOUNT|2013-09-19|110000|1449352|548463
406935|1201|ADMIN ON ACCOUNT 9/13|2013-09-25|110000|1449352|548463
406936|1201|BALANCE DUE 2012|2013-10-07|33429|1449352|548463
406937|1201|ADMIN ON ACCOUNT 12/13|2013-12-31|100000|1449352|548463
406938|1201|ADMIN ON ACCOUNT 10/13|2013-10-11|140000|1449352|548463
406939|1201|ADMIN ON ACOUNT 5/13|2013-05-17|100000|1449352|548463
406940|1201|ADMIN ON ACCOUNT 6/13|2013-06-28|105000|1449352|548463
406941|1201|ADMIN ON ACCOUNT 7/13|2013-08-19|100000|1449352|548463
406942|1201|ADMIN ON ACCOUNT 8/13|2013-08-27|110000|1449352|548463
406943|1201|DISTRIBUTION|2013-12-30|100000|1449353|548463
406944|1201|SHARE OF EXPENSE 1-6/13|2013-11-13|26300|1449354|548463
406945|1201|SHARE OF EXPENSE 7-9/13|2013-11-13|13750|1449354|548463
406946|1201|Cash deposit per merger|2013-12-19|176926|1449355|548463
406947|1201|ORGANIZING REBATE 1&2/13|2013-02-15|41667|1449357|548463
406948|1201|PER CAPITA REBATE 1/13|2013-03-21|40335|1449357|548463
406949|1201|PER CAPITA REBATE 2/13|2013-04-12|33870|1449357|548463
406950|1201|PER CAPITA REBATE 3/13|2013-05-10|30570|1449357|548463
406951|1201|PER CAPITA REBATE 4/13|2013-06-07|40545|1449357|548463
406952|1201|PER CAPITA REBATE 5/13|2013-07-18|42295|1449357|548463
406953|1201|PER CAPITA REBATE 6/13|2013-08-09|33835|1449357|548463
406954|1201|PER CAPITA REBATE 7/13|2013-09-13|32295|1449357|548463
406955|1201|PER CAPITA REBATE 8/13|2013-10-18|36245|1449357|548463
406956|1201|FALL PAC BLITZ|2013-10-25|10000|1449357|548463
406957|1201|PER CAPITA REBATE 9/13|2013-11-01|26725|1449357|548463
406958|1201|ORGANIZING REBATE BAL DUE|2013-11-14|120000|1449357|548463
406959|1201|PER CAPITA REBATE 10/13|2013-12-13|39830|1449357|548463
406960|1201|Grievance Settlement Reimbursment|2013-02-08|8000|1449441|548489
406961|1201|Grievance Settlement Reimbursment|2013-03-15|8000|1449441|548489
406962|1201|Grievance Settlement Reimbursment|2013-04-12|8000|1449441|548489
406963|1201|Grievance Settlement Reimbursment|2013-05-10|8000|1449441|548489
406964|1201|Reimbursment for wage and benefits|2013-09-20|6247|1449442|548489
406965|1201|Reimbursment for wage and benefits|2013-09-30|6061|1449443|548489
406966|1201|Grievance Settlement Reimbursment|2013-06-21|10000|1449444|548489
406967|1201|Grievance Settlement Reimbursment|2013-07-26|10000|1449444|548489
406968|1201|Reimbursment for wage and benefits|2013-04-12|5563|1449445|548489
406969|1201|Reimbursment for wage and benefits|2013-04-26|6462|1449445|548489
406970|1201|Reimbursment for wage and benefits|2013-05-28|5842|1449445|548489
406971|1201|Reimbursment for wage and benefits|2013-07-12|6496|1449445|548489
406972|1201|Reimbursment for wage and benefits|2013-07-12|5913|1449445|548489
406973|1201|Reimbursment for wage and benefits|2013-09-30|12156|1449445|548489
406974|1201|Reimbursment for wage and benefits|2013-10-25|5913|1449445|548489
406975|1201|Reimbursement|2013-02-15|5335|1449451|548491
406976|1201|INVESTMENT TRUST TRANSFER|2013-07-31|50000|1449472|548500
406977|1201|UNCLAIMED FUNDS - 1999 MERGER WITH LOCAL UNION 59|2013-05-31|23086|1449514|548500
406978|1201|UNCLAIMED FUNDS - 1999 MERGER WITH LOCAL UNION 59|2013-05-31|95892|1449514|548500
406979|1201|Political Reimbursement|2013-02-15|5151|1449517|548501
406980|1201|Real Estate Reassement Legal fees, Labor Contracts|2013-05-10|14832|1449546|548502
406981|1201|Exterior window cleaning, Bldg Repairs|2013-07-12|5116|1449546|548502
406982|1201|A/C Maintenance Contract, Security Camera|2013-09-03|5642|1449546|548502
406983|1201|Labor Day Parade Expenses, Repairs|2013-10-21|5471|1449546|548502
406984|1201|Fitness Equipment and Building Repairs|2013-03-14|8739|1449546|548502
406985|1201|STRIKE FUND REBATE                                |2013-04-30|16321|1449548|548504
406986|1201|CEDAR POINT TICKETS                               |2013-07-23|6327|1449549|548504
406996|1201|GRANT INCOME|2013-05-23|5000|1449613|548508
406987|1201|GRANT INCOME|2013-01-07|5000|1449613|548508
406988|1201|GRANT INCOME|2013-01-31|5000|1449613|548508
406989|1201|GRANT INCOME|2013-02-25|5000|1449613|548508
406990|1201|GRANT INCOME|2013-04-24|5000|1449613|548508
406991|1201|GRANT INCOME|2013-05-13|5000|1449613|548508
406992|1201|GRANT INCOME|2013-07-15|5000|1449613|548508
406993|1201|GRANT INCOME|2013-08-26|10000|1449613|548508
406994|1201|GRANT INCOME|2013-09-30|5000|1449613|548508
406995|1201|GRANT INCOME|2013-10-21|5000|1449613|548508
406997|1201|REIMBURSEMENT OF WAGES AND BENEFITS PAID BY UNION|2013-02-28|8900|1449695|548510
406998|1201|REIMBURSEMENT OF WAGES AND BENEFITS PAID BY UNION|2013-07-31|11913|1449695|548510
406999|1201|INSURANCE PROCEEDS FOR DAMAGED AUTO|2013-02-22|14233|1449696|548510
407000|1201|INITIAL INSURANCE PROCEEDS FOR 2012 GARAGE DAMAGE|2013-01-10|240365|1449697|548510
407001|1201|ADD'L INSURANCE PROCEEDS FOR 2012 GARAGE DAMAGE|2013-10-09|24761|1449697|548510
407002|1201|ADD'L INSURANCE PROCEEDS FOR 2012 GARAGE DAMAGE|2013-12-20|26040|1449697|548510
407003|1201|SALARY REIMBURSEMENT|2013-12-09|40146|1449748|548512
407004|1201|PAYMENT|2013-04-09|200000|1449749|548512
407005|1201|GRANT PROCEEDS|2013-03-13|40743|1449751|548512
407006|1201|GRANT PROCEEDS|2013-10-09|27307|1449751|548512
407007|1201|SALARY REIMBURSEMENT|2013-01-17|10807|1449752|548512
407008|1201|SALARY REIMBURSEMENT|2013-02-28|12158|1449752|548512
407009|1201|SALARY REIMBURSEMENT|2013-02-28|12148|1449752|548512
407010|1201|SALARY REIMBURSEMENT|2013-04-18|6629|1449752|548512
407011|1201|SALARY REIMBURSEMENT|2013-05-24|5566|1449752|548512
407012|1201|SALARY REIMBURSEMENT|2013-08-22|6957|1449752|548512
407013|1201|SALARY REIMBURSEMENT|2013-09-18|5565|1449752|548512
407014|1201|SALARY REIMBURSEMENT|2013-10-17|5565|1449752|548512
407015|1201|SALARY REIMBURSEMENT|2013-11-15|6957|1449752|548512
407016|1201|SALARY REIMBURSEMENT|2013-06-20|6957|1449752|548512
407017|1201|SALARY REIMBURSEMENT|2013-08-22|5565|1449752|548512
407018|1201|SALARY REIMBURSEMENT|2013-08-22|5565|1449752|548512
407019|1201|SALARY REIMBURSEMENT|2013-05-20|25000|1449753|548512
407020|1201|SALARY REIMBURSEMENT|2013-09-26|5221|1449753|548512
407021|1201|SALARY REIMBURSEMENT|2013-11-07|5221|1449753|548512
407022|1201|SALARY REIMBURSEMENT|2013-11-26|50000|1449753|548512
407023|1201|GRANT PROCEEDS|2013-03-31|10067|1449755|548512
407024|1201|GRANT PROCEEDS|2013-06-30|10067|1449755|548512
407025|1201|GRANT PROCEEDS|2013-09-30|10067|1449755|548512
407026|1201|GRANT PROCEEDS|2013-12-31|9999|1449755|548512
407027|1201|07/13 EXPENSE REIMBURSEMENT|2013-10-04|940866|1449756|548512
407028|1201|08/13 EXPENSE REIMBURSEMENT|2013-10-04|940821|1449756|548512
407029|1201|09/13 EXPENSE REIMBURSEMENT|2013-10-23|995226|1449756|548512
407030|1201|10/13 EXPENSE REIMBURSEMENT|2013-12-11|1052111|1449756|548512
407031|1201|11/13 EXPENSE REIMBURSEMENT|2013-12-18|1009027|1449756|548512
407032|1201|12/12 EXPENSE REIMBURSEMENT|2013-03-12|986047|1449756|548512
407033|1201|01/13 EXPENSE REIMBURSEMENT|2013-04-12|905260|1449756|548512
407034|1201|02/13 EXPENSE REIMBURSEMENT|2013-04-26|995980|1449756|548512
407035|1201|03/13 EXPENSE REIMBURSEMENT|2013-05-03|943397|1449756|548512
407036|1201|04/13 EXPENSE REIMBURSEMENT|2013-05-22|924331|1449756|548512
407037|1201|05/13 EXPENSE REIMBURSEMENT|2013-07-12|1082365|1449756|548512
407038|1201|06/13 EXPENSE REIMBURSEMENT|2013-08-28|1065684|1449756|548512
407039|1201|12/12 EXPENSE REIMBURSEMENT|2013-03-12|6241|1449756|548512
407040|1201|ROYALTY PAYMENT|2013-04-11|18134|1449757|548512
407041|1201|ROYALTY PAYMENT|2013-01-03|5243|1449804|548512
407042|1201|ROYALTY PAYMENT|2013-02-07|5259|1449804|548512
407043|1201|ROYALTY PAYMENT|2013-03-07|5230|1449804|548512
407044|1201|ROYALTY PAYMENT|2013-07-11|5252|1449804|548512
407045|1201|ROYALTY PAYMENT|2013-08-19|5178|1449804|548512
407046|1201|ROYALTY PAYMENT|2013-09-12|5170|1449804|548512
407047|1201|ROYALTY PAYMENT|2013-12-12|5220|1449804|548512
407048|1201|ROYALTY PAYMENT|2013-12-12|5220|1449804|548512
407049|1201|ROYALTY PAYMENT|2013-12-27|5193|1449804|548512
407050|1201|ROYALTY PAYMENT|2013-04-04|5247|1449804|548512
407051|1201|ROYALTY PAYMENT|2013-04-30|5198|1449804|548512
407052|1201|ROYALTY PAYMENT|2013-06-07|5267|1449804|548512
407053|1201|Walmart Campaign|2013-01-02|5000|1449883|548514
407054|1201|Walmart Campaign|2013-01-31|5000|1449883|548514
407055|1201|Walmart Campaign|2013-02-28|5000|1449883|548514
407056|1201|Walmart Campaign|2013-03-27|5000|1449883|548514
407057|1201|Walmart Campaign|2013-04-29|5000|1449883|548514
407058|1201|Walmart Campaign|2013-06-04|5000|1449883|548514
407059|1201|Walmart Campaign|2013-06-27|5000|1449883|548514
407060|1201|Walmart Campaign|2013-07-30|5000|1449883|548514
407061|1201|Walmart Campaign|2013-08-28|5000|1449883|548514
407062|1201|Walmart Campaign|2013-10-03|5000|1449883|548514
407063|1201|Walmart Campaign|2013-10-31|5000|1449883|548514
407064|1201|Walmart Campaign|2013-12-04|5000|1449883|548514
407065|1201|INSURANCE PROCEEDS|2013-09-06|38489|1449916|548518
407066|1201|REIMBURSEMENT OF SHARED EXPENSES|2013-02-12|98336|1449922|548518
407067|1201|REIMBURSEMENT OF SHARED EXPENSES|2013-03-14|43541|1449922|548518
407068|1201|REIMBURSEMENT OF SHARED EXPENSES|2013-04-09|43582|1449922|548518
407069|1201|REIMBURSEMENT OF SHARED EXPENSES|2013-05-03|40831|1449922|548518
407070|1201|REIMBURSEMENT OF SHARED SERVICES|2013-06-04|41793|1449922|548518
407071|1201|REIMBURSEMENT OF SHARED SERVICES|2013-07-01|71678|1449922|548518
407072|1201|REIMBURSEMENT OF SHARED SERVICES|2013-08-13|44230|1449922|548518
407073|1201|REIMBURSEMENTOF SHARED SERVICES|2013-09-04|43418|1449922|548518
407074|1201|REIMBURSEMENT OF SHARED SERVICES|2013-10-03|43427|1449922|548518
407075|1201|REIMBURSEMENT OF SHARED SERVICES|2013-11-04|50254|1449922|548518
407076|1201|REIMBURSEMENT OF SHARED SERVICES|2013-12-03|43944|1449922|548518
407094|1201|Rebate|2013-03-15|6413|1449935|548525
407095|1201|Rebate|2013-04-16|5285|1449935|548525
407096|1201|Rebate|2013-05-10|4998|1449935|548525
407097|1201|Rebate|2013-06-18|5459|1449935|548525
407098|1201|Rebate|2013-07-15|5343|1449935|548525
407099|1201|Rebate|2013-08-22|3342|1449935|548525
407100|1201|Rebate|2013-09-16|6096|1449935|548525
407101|1201|Rebate|2013-10-07|3998|1449935|548525
407102|1201|Assessment Rebate|2013-02-21|3750|1449935|548525
407103|1201|Assessment Rebate|2013-03-15|3244|1449935|548525
407104|1201|Assessment Rebate|2013-04-16|3548|1449935|548525
407105|1201|Assessment Rebate|2013-05-10|3120|1449935|548525
407106|1201|Rebate|2013-11-14|3738|1449935|548525
407107|1201|Rebate|2013-12-11|5589|1449935|548525
407108|1201|Royalties|2013-05-31|10000|1449936|548525
407109|1201|Royalties|2013-12-06|10000|1449936|548525
407110|1201|Expense reimbursement|2013-11-30|25000|1449937|548525
407111|1201|Expense reimbursement|2013-12-19|5000|1449938|548525
407077|1201|Royalties|2013-02-21|4158|1449934|548525
407078|1201|Royalties|2013-04-30|3781|1449934|548525
407079|1201|Royalties|2013-07-05|3610|1449934|548525
407080|1201|Royalties|2013-10-24|4712|1449934|548525
407081|1201|Royalties|2013-10-25|3357|1449934|548525
407082|1201|Royalties|2013-11-25|1414|1449934|548525
407083|1201|Royalties|2013-12-26|3196|1449934|548525
407084|1201|Assessment Rebate|2013-01-22|2115|1449935|548525
407085|1201|Assessment Rebate|2013-06-18|3101|1449935|548525
407086|1201|Assessment Rebate|2013-07-15|3330|1449935|548525
407087|1201|Assessment Rebate|2013-08-22|2723|1449935|548525
407088|1201|Assessment Rebate|2013-09-16|4489|1449935|548525
407089|1201|Assessment Rebate|2013-10-07|3458|1449935|548525
407090|1201|Assessment Rebate|2013-11-14|3881|1449935|548525
407091|1201|Assessment Rebate|2013-12-11|3330|1449935|548525
407092|1201|Rebate|2013-01-22|6763|1449935|548525
407093|1201|Rebate|2013-02-21|3676|1449935|548525
407112|1201|Legal Settlement|2013-11-14|21948|1449970|548530
407113|1201|Reimburse Labor Walk and Phone Bank expenses|2013-10-17|6489|1450036|548530
407114|1201|Reimburse political mailing and supplies |2013-10-31|5623|1450036|548530
407115|1201|Reimburse Phone Bank expenses|2013-12-24|6364|1450036|548530
407116|1201|Reimburse retiree meeting expenses|2013-07-25|8042|1450037|548530
407117|1201|Insurance claim computer equipment crash|2013-07-25|6598|1450040|548530
407118|1201|Void check issued 12/11/12|2013-12-31|7524|1450041|548530
407119|1201|Litigation settelement|2013-03-28|127000|1450042|548530
407120|1201|Payroll tax refund|2013-04-29|9032|1450043|548530
407121|1201|Grant Income|2013-01-22|27944|1450065|548535
407122|1201|Grant Income|2013-02-26|27384|1450065|548535
407123|1201|Grant Income|2013-03-28|29594|1450065|548535
407124|1201|Grant Income|2013-05-06|24830|1450065|548535
407125|1201|Grant Income|2013-05-09|14978|1450065|548535
407126|1201|Grant Income|2013-05-14|10466|1450065|548535
407127|1201|Grant Income|2013-07-15|16153|1450065|548535
407128|1201|Grant Income|2013-07-29|19769|1450065|548535
407129|1201|Grant Income|2013-08-16|21607|1450065|548535
407130|1201|Grant Income|2013-08-30|24121|1450065|548535
407131|1201|Grant Income|2013-10-14|12854|1450065|548535
407132|1201|Grant Income|2013-10-29|23056|1450065|548535
407133|1201|Grant Income|2013-11-19|12794|1450065|548535
407134|1201|Grant Income|2013-12-05|22452|1450065|548535
407135|1201|Jan-Apr 2013|2013-04-11|16195|1450138|548543
407136|1201|June- August 2013|2013-10-23|12146|1450138|548543
407137|1201|Nov & Dec 2012|2013-02-05|6674|1450138|548543
407138|1201|Grant|2013-03-15|24364|1450139|548543
407139|1201|Grant|2013-05-15|8121|1450139|548543
407140|1201|Grant|2013-06-12|8122|1450139|548543
407141|1201|Grant|2013-07-23|8121|1450139|548543
407142|1201|Grant|2013-08-12|8122|1450139|548543
407143|1201|Grant|2013-09-18|8121|1450139|548543
407144|1201|Grant|2013-10-09|8121|1450139|548543
407145|1201|Grant|2013-11-12|8122|1450139|548543
407146|1201|Grant|2013-12-12|8121|1450139|548543
407147|1201|REIMBURSEMENT OF P&W EMPLOYEE SALARY & BENEFIT|2013-02-22|14724|1450152|548544
