OID|ACCT_TYPE|NAME|PAST_DUE_90|PAST_DUE_180|LIQUIDATED|TOTAL|RPT_ID
76368|102|All Other Accounts|||||549482
76369|101|NONE|0|0|0|0|549495
76370|102|All Other Accounts|||||549495
76371|102|All Other Accounts|0|0|0|0|549499
76372|102|All Other Accounts|||||549501
76373|102|All Other Accounts|||||549505
76375|102|All Other Accounts|0|0|0|0|549510
76376|102|All Other Accounts|0|0|0|0|549511
76377|102|All Other Accounts|0|0|0|0|549514
76378|101|Seabrook|3690|||7440|549516
76379|101|Wackenhut Corporation|3660|||9120|549516
76380|102|All Other Accounts||||39535|549516
76381|102|All Other Accounts|||||549525
76382|102|All Other Accounts|0|0|0|17833|549529
76383|102|All Other Accounts|0|0|0|0|549544
76384|101|VARIOUS MEMBERS WORKDUES||||3145|549561
76385|102|All Other Accounts|||||549561
76386|101|Independent Industrial Workers Union |0|65373|0|65373|549563
76387|102|All Other Accounts|0|0|0|0|549563
76388|101|N/A|0|0|0|0|549572
76389|102|All Other Accounts|||||549572
76390|102|All Other Accounts|||||549576
76391|102|All Other Accounts|||||549578
76392|102|All Other Accounts||||0|549602
76393|101|Edward Feld ||||2851|549614
76394|101|4th quarter 941 Overpayment||||2451|549614
76395|102|All Other Accounts|||||549614
76396|101|VARIOUS CONTRIBUTING EMPLOYERS||||103172|549627
76397|102|All Other Accounts|||||549627
76398|102|All Other Accounts|||0||549644
77064|101|Local 1616||||2132|550517
76399|102|All Other Accounts|||||549656
76400|102|All Other Accounts|||||549659
76401|102|All Other Accounts|0|0|0|63782|549667
76402|102|All Other Accounts|||||549676
76403|101|IAM LOCAL LODGE 1363|0|65493|0|65493|549680
76404|101|IAM LOCAL LODGE 1830|80|0|0|80|549680
76405|101|IAM NFFE LOCAL LODGE 2|59136|0|0|59136|549680
76406|101|IAM NFFE LOCAL LODGE 7|5787|0|0|5787|549680
76407|101|IAM NFFE LOCAL LODGE 14|1190|0|0|1190|549680
76408|101|IAM NFFE LOCAL LODGE 75|0|772|0|772|549680
76409|101|IAM NFFE LOCAL LODGE 259|2033|0|0|2033|549680
76410|101|IAM NFFE LOCAL LODGE 321|0|13530|0|13530|549680
76411|101|IAM NFFE LOCAL LODGE 346|9318|0|0|9318|549680
76412|101|IAM NFFE LOCAL LODGE 405|22189|0|0|22189|549680
76413|101|IAM NFFE LOCAL LODGE 478|3855|0|0|3855|549680
76414|101|IAM NFFE LOCAL LODGE 513|193|0|0|193|549680
76415|101|IAM NFFE LOCAL LODGE 639|4948|0|0|4948|549680
76416|101|IAM NFFE LOCAL LODGE 1001|0|20367|0|20367|549680
76417|101|IAM NFFE LOCAL LODGE 1028|6509|0|0|6509|549680
76418|101|IAM NFFE LOCAL LODGE 1124|0|255218|0|255218|549680
76419|101|IAM NFFE LOCAL LODGE 1164|5547|0|0|5547|549680
76420|101|IAM NFFE LOCAL LODGE 1329|0|414|0|414|549680
76421|101|IAM NFFE LOCAL LODGE 1340|0|26440|0|26440|549680
76422|101|IAM NFFE LOCAL LODGE 1384|0|140363|0|140363|549680
76423|101|IAM NFFE LOCAL LODGE 1487|9657|0|0|9657|549680
76424|101|IAM NFFE LOCAL LODGE 1505|0|254|0|254|549680
76425|101|IAM NFFE LOCAL LODGE 1557|0|2871|0|2871|549680
76426|101|IAM NFFE LOCAL LODGE 1593|0|7449|0|7449|549680
76427|101|IAM NFFE LOCAL LODGE 1627|0|9408|0|9408|549680
76428|101|IAM NFFE LOCAL LODGE 1634|0|2851|0|2851|549680
76429|101|IAM NFFE LOCAL LODGE 1705|0|2542|0|2542|549680
76430|101|IAM NFFE LOCAL LODGE 1804|47573|0|0|47573|549680
76431|101|IAM NFFE LOCAL LODGE 1851|0|3905|0|3905|549680
76432|101|IAM NFFE LOCAL LODGE 1891|7317|0|0|7317|549680
76433|101|IAM NFFE LOCAL LODGE 1904|39444|0|0|39444|549680
76434|101|IAM NFFE LOCAL LODGE 1910|0|2155|0|2155|549680
76435|101|IAM NFFE LOCAL LODGE 1933|3135|0|0|3135|549680
76436|101|IAM NFFE LOCAL LODGE 1945|1526|0|0|1526|549680
76437|101|IAM NFFE LOCAL LODGE 1956|22502|0|0|22502|549680
76438|101|IAM NFFE LOCAL LODGE 1957|0|5593|0|5593|549680
76439|101|IAM NFFE LOCAL LODGE 1966|0|7106|0|7106|549680
76440|101|IAM NFFE LOCAL LODGE 1998|90156|0|0|90156|549680
76441|101|IAM NFFE LOCAL LODGE 2052|0|3751|0|3751|549680
76442|101|IAM NFFE LOCAL LODGE 2062|0|6930|0|6930|549680
76443|101|IAM NFFE LOCAL LODGE 2090|0|1894|0|1894|549680
76444|101|IAM NFFE LOCAL LODGE 2102|26615|0|0|26615|549680
76445|101|IAM NFFE LOCAL LODGE 2158|772|0|0|772|549680
76446|101|IAM NFFE LOCAL LODGE 2171|3159|0|0|3159|549680
76447|101|IAM NFFE LOCAL LODGE 2174|0|1017|0|1017|549680
76448|101|IAM NFFE LOCAL LODGE 2192|3439|0|0|3439|549680
76449|102|All Other Accounts||||43287|549680
76450|102|All Other Accounts|||||549681
76451|102|All Other Accounts|0|0|0|0|549682
76452|101|SEIU Local 32 BJ|0|318|0|7880|549686
76453|101|National Retirement Fund|16490|6333|0|28320|549686
76454|101|Alico|56485|16336|0|91650|549686
76455|102|All Other Accounts|0|45|83|1370|549686
76456|101|CREATIVE 3D|0|0|10000|10000|549694
76457|101|MBI|0|0|20000|20000|549694
76458|101|ARTISSIMO|0|0|5000|5000|549694
76459|101|GAMEWEAR|0|0|5000|5000|549694
76460|101|OUTERSTUFF|0|0|50000|50000|549694
76461|101|SPORTS PROPAGANDA|0|0|5000|5000|549694
76462|101|USB MODELS|0|0|15000|15000|549694
76463|101|EGRAPHS - 2013|0|0|25000|25000|549694
76464|101|EGRAPHS - 2012|0|0|7500|7500|549694
76465|101|CYBERAGENT|0|0|810000|810000|549694
76466|101|LEGENDS - 2013|0|1000|0|1000|549694
76467|101|LEGENDS - 2012|0|1000|0|1000|549694
76468|101|LEGENDS - 2011|0|187|0|187|549694
76469|101|HOTHEAD GAMES|0|38|0|38|549694
76470|101|AUTOGRAPHED BALL|0|9496|0|9496|549694
76471|101|SEGA|0|45|0|45|549694
76472|101|SONY|0|39016|0|39016|549694
76473|101|T-MOBILE|0|162500|0|162500|549694
76474|101|ONE UP GAMES|0|25000|0|25000|549694
76475|101|TERVIS TUMBLER|0|10000|0|10000|549694
76476|101|AMPLIFY|0|75000|0|75000|549694
76477|102|All Other Accounts|||||549694
76478|101|G.S.I. Gali Services Industries Inc.|21575|20773|0|42347|549696
76479|102|All Other Accounts|29498|15361|0|3201108|549696
76480|102|All Other Accounts||||36418|549711
76481|102|All Other Accounts|||||549715
76482|102|All Other Accounts|0|0|0|0|549723
76483|101|SHEET METAL WORKERS LOCAL 24 BUILDING FUND||||996834|549727
76484|102|All Other Accounts|||||549727
76485|102|All Other Accounts|||||549736
76486|101|Federation of Physicians & Dentists|0|0|663430|0|549738
76487|102|All Other Accounts|0|0|0|121146|549738
76488|102|All Other Accounts||||5792|549740
76489|102|All Other Accounts|||||549751
76490|101|N/A|0|0|0|0|549752
76491|102|All Other Accounts|||||549752
76492|102|All Other Accounts|||0||549753
76493|102|All Other Accounts|0|0|0|0|549757
76494|102|All Other Accounts|||||549763
76495|102|All Other Accounts|0|0|0|0|549767
76496|101|VARIOUS SHOPS|34580|||150373|549768
76497|102|All Other Accounts|||||549768
76498|101|International Longshoremen's Association, AFL-CIO|0|0|0|3735290|549777
76499|102|All Other Accounts|||||549777
76500|102|All Other Accounts||||2839|549780
76501|101|AG Ship Maintenance Corp.|0|0|0|6510|549787
76502|101|Alabama State Port Authority|0|0|0|6907|549787
76503|101|American Maritime Service of NJ Inc|0|0|0|9391|549787
76504|101|Apexel LLC|0|0|0|17157|549787
76505|101|Baltimore Forest Products Terminals|0|0|0|8625|549787
76506|101|BMW of North America Inc.|0|0|0|10748|549787
76507|101|BSA Central Records Bureau,Inc.|0|0|0|11284|549787
76508|101|BSA Paid Holidays|0|0|0|8154|549787
76509|101|Center De Donness Mar Inc|0|0|0|24598|549787
76510|101|Ceres Terminals Inc.|0|0|0|82145|549787
76511|101|Coastal Great Southern|0|0|0|6398|549787
76512|101|Columbia Coastal Transport LLC|0|0|0|66901|549787
76513|101|Columbia Container Services,LLC|0|0|0|9472|549787
76514|101|Container Maintenance Corp of SC Inc|0|0|0|8763|549787
76515|101|Container Maintenance Corp.of Savannah|0|0|0|15879|549787
76516|101|Delaware River Stevedores, Inc|0|0|0|8727|549787
76517|101|District Council of Hampton Roads|0|0|0|128606|549787
76518|101|Florida Stevedoring Inc.|0|0|0|28282|549787
76519|101|Foreign Auto Preparation Service Inc.|0|0|0|14580|549787
76520|101|Global Terminal & Container Services,Inc.|0|0|0|13821|549787
76521|101|Greenwich Terminals LLC|0|0|0|11822|549787
76522|101|Horizon Lines LLC|0|0|0|12278|549787
76523|101|Intership Services Inc.|0|0|0|18721|549787
76524|101|Ironbound Intermodal Industries, Inc.|0|0|0|7878|549787
76525|101|Local 1|0|0|0|7532|549787
76526|101|Local 1804-1|0|0|0|14423|549787
76527|101|Mid-Atlantic Terminal,LLC|0|0|0|10670|549787
76528|101|Murphy Marine Services,Inc.|0|0|0|8881|549787
76529|101|North Atlantic Distribution, Inc.|0|0|0|5027|549787
76530|101|NYSA Fringe Benefit Fund|0|0|0|12698|549787
76782|101|BENESYS, INC||||11796|550153
76532|101|NYSA-ILA Vacation & Holiday|0|0|0|45249|549787
76533|101|Port Newark Container Terminal|0|0|0|11217|549787
76534|101|Ports America Chesapeake,Inc.|0|0|0|66155|549787
76535|101|Ports America Payment Center|0|0|0|48778|549787
76536|101|Schnitzer Steel Industries, Inc.|0|0|0|7076|549787
76537|101|South Atlantic & Gulf Coast District-ILA|0|0|0|84324|549787
76538|101|South Atlantic Employers Vacation|0|0|0|117136|549787
76539|101|South Florida Container Terminal|0|0|0|9210|549787
76540|101|Toyota Logistics Services|0|0|0|5545|549787
76541|101|United Stevedoring of Americs,Inc.|0|0|0|13604|549787
76542|101|Universal Maritime Service Corporation|0|0|0|6317|549787
76543|101|Waterfront Employers of New Orleans|0|0|0|43797|549787
76544|101|BSA-ILA Supplemental|0|0|0|211409|549787
76545|101|District Council of Hampton Roads|0|0|0|2159746|549787
76546|101|ILA Employer Welfare Fund|0|0|0|3380602|549787
76547|101|New Orleans Employers|0|0|0|321701|549787
76548|101|NYSA ILA Headquarters|0|0|0|16800|549787
76549|101|South Atlantic & Gulf Coast District-ILA|0|0|0|1732706|549787
76550|101|Waterfront Employers/ILA|0|0|0|1423652|549787
76551|102|All Other Accounts||||124981|549787
76552|102|All Other Accounts|||||549791
76553|102|All Other Accounts||||1425|549797
76554|102|All Other Accounts|0|0|0|0|549803
76555|102|All Other Accounts|0|0|0|130452|549806
76556|102|All Other Accounts|0|0|0|274934|549808
76557|102|All Other Accounts|0|7344|0|7344|549812
76559|102|All Other Accounts|||||549819
76560|101|WELLS FARGO - RETIREE DUES||||3306|549820
76561|101|MARTA - DUES CHECKOFF||||92079|549820
76562|101|VEOLIA  CCT - DUES CHECKOFF||||5217|549820
76563|102|All Other Accounts||||0|549820
76564|101|Stand Up! Chicago|0|39522|0|39522|549824
76565|102|All Other Accounts|0|0|0|3465440|549824
76566|101|CUSHMAN & WAKEFIELD|12843|||12843|549825
76567|102|All Other Accounts||||631850|549825
76568|101|none|0|0|0|0|549827
76569|102|All Other Accounts|0|0|0|0|549827
76570|101|BOWMAN, JIM|8410|0|67|8410|549833
76571|101|CAMERON, M|0|8017|0|8017|549833
76572|101|COPELAND, DAVID|0|6614|0|6614|549833
76573|101|DE BOER, BRYAN|0|6384|0|6384|549833
76574|101|DERMER, TIMOTHY|0|5195|0|5195|549833
76575|101|DETEC, MARK|5009|0|0|5187|549833
76576|101|FOLKS, ROBERT|0|6308|0|6308|549833
76577|101|GONZALEZ, SANTIAGO|0|8329|0|8329|549833
76578|101|GRIFFIN, JOSEPH|0|8793|0|8793|549833
76579|101|HAIRE, WINFORD|0|18935|0|18935|549833
76580|101|HARVESON, LAUREN|293|7391|0|7684|549833
76581|101|HILL, ROBERT|8537|0|46|8537|549833
76582|101|HOLMES, STEPHEN|0|12401|0|12401|549833
76583|101|HUGHES, ROBERT|100|6935|0|7035|549833
76584|101|HUNT, WILLIAM|0|19742|0|19742|549833
76585|101|JELLANDER, HERB|0|5015|0|5015|549833
76586|101|KLINE, ROGER|0|7093|0|7093|549833
76587|101|KLUMKER, DICK|0|7215|0|7215|549833
76588|101|KUDLAK, DENNIS|0|7555|0|7555|549833
76589|101|LEWIS, GEORGE|0|9642|0|9642|549833
76590|101|ACCELLA LLC|0|6000|0|6000|549833
76591|101|MADDOX, TROY|428|10095|282|10523|549833
76592|101|MASTEY, PAUL|0|6606|0|6606|549833
76593|101|MERRILL, GRANT|0|14239|0|14239|549833
76594|101|MILSON, STUART|0|5037|0|5037|549833
76595|101|MOSLER, FRANCIS|0|6549|0|6549|549833
76596|101|NOVAK, YAN|0|9815|0|9815|549833
76597|101|OAKES, LEXIE|0|5513|0|5513|549833
76598|101|PALMER, BRUCE|0|5977|0|5977|549833
76599|101|SCHULTE, WILLIAM|0|6578|0|6578|549833
76600|101|SHARMA, MADHUKAR|0|6663|0|6663|549833
76601|101|SIMPSON, JOHN|0|16324|0|16324|549833
76602|101|SLUTZ, BRIAN|0|9514|0|9514|549833
76603|101|STEIN, ANTHONY|0|9915|0|9915|549833
76604|101|STEMPLE, RUSSELL|0|19195|0|19195|549833
76605|101|STONE, CARY|0|5307|0|5307|549833
76606|101|ALPA CANADIAN INSURANCE TRUST|0|133125|0|133125|549833
76607|101|TURNER, IAN|0|7301|0|7301|549833
76608|101|UHER, JAMES|0|5085|0|5085|549833
76609|101|VAN TOUR, RICHARD|0|8302|0|8302|549833
76610|101|VANCE, MARK|0|9038|0|9038|549833
76611|101|WALKER, THOMAS|0|5360|0|5360|549833
76612|101|WARRICK, GARY|0|5144|0|5144|549833
76613|101|ZULLO, DAVID|0|7076|0|7076|549833
76614|102|All Other Accounts|112698|1736113|137778|4253876|549833
76615|102|All Other Accounts||||93634|549834
76616|101|Macy's Dues Checkoff Receivable|0|0|0|146406|549835
76617|102|All Other Accounts|||||549835
76618|102|All Other Accounts|0|0|0|0|549837
76619|101|Total of all itemized accounts receivable|0|0|0|0|549840
76620|101|Totals from all other accounts receivable|7465|20832|0|223873|549840
76621|102|All Other Accounts|||||549840
76622|101|Accounts Receivable||||516639|549846
76623|102|All Other Accounts|||||549846
76678|101|PER CAPITA RECEIVABLE - FEDERATION OF PRIVATE EMPL||||157968|549849
76679|101|PER CAPITA RECEIVABLE - FEDERATION OF PUBLIC EMPL||||54054|549849
76680|101|BROWARD AFL-CIO||||1291|549849
76681|102|All Other Accounts|||||549849
76682|102|All Other Accounts|0|0|0|0|549858
76683|102|All Other Accounts||||41783|549859
76684|101|J.K. Johnson Mechanical Contractors||||14422|549863
76685|101|Parkes Mechanical & Metals, Inc.||||5623|549863
76686|101|Shook and Fletcher Mechanical||||9481|549863
76687|101|URS Federal Tech Services||||5411|549863
76688|102|All Other Accounts||||25142|549863
76689|101|Tyson||||73024|549866
76690|101|Gelita USA||||5988|549866
76691|101|Mercy Medical||||8208|549866
76692|101|BPI Technology Inc||||3129|549866
76693|102|All Other Accounts|||||549866
76694|102|All Other Accounts|0|0|0|689251|549867
76695|102|All Other Accounts|0|0|0|32684|549871
76696|102|All Other Accounts|0|0|0|43929|549872
76697|102|All Other Accounts|0|0|0|0|549877
76698|102|All Other Accounts|||0||549887
76699|102|All Other Accounts|462|0|0|202406|549890
76700|102|All Other Accounts|0|0|0|86253|549894
76701|102|All Other Accounts|0|0|0||549896
76702|102|All Other Accounts|0|0|0|0|549908
76703|101|Union members||||138054|549919
76704|102|All Other Accounts|||||549919
76705|102|All Other Accounts|0|0|0|0|549925
76706|102|All Other Accounts|0|0|0|70618|549927
76707|102|All Other Accounts|||||549931
76708|102|All Other Accounts|||||549933
76709|102|All Other Accounts|||||549939
76710|102|All Other Accounts|||||549944
76711|102|All Other Accounts|||||549945
76712|102|All Other Accounts|||||549949
76713|102|All Other Accounts|0|0|0|0|549956
76714|101|NONE|0|0|0|0|549969
76715|102|All Other Accounts|0|0|0|0|549969
76716|102|All Other Accounts|0|0|0|14319|549976
76717|101|F & W Publications||||75631|549972
76718|101|GAG - New York|5071|12306||17377|549972
76719|102|All Other Accounts|0|791|0|791|549972
76720|102|All Other Accounts|0|0|0|0|549981
76721|102|All Other Accounts|||||549984
76722|102|All Other Accounts|3392|||1450|549987
76723|102|All Other Accounts|||||549989
76724|102|All Other Accounts|||||549992
76725|102|All Other Accounts|||||549997
76726|101|National America Postal Workers Union|0|0|0|39589|549998
76727|102|All Other Accounts|0|0|0|0|549998
76728|102|All Other Accounts|||||549999
76729|102|All Other Accounts|||||550000
76730|102|All Other Accounts||||23356|550002
76731|102|All Other Accounts|0|0|0|0|550003
76732|102|All Other Accounts|0|0|0|0|550008
76734|102|All Other Accounts|||||550013
76735|101|MEMBERS DUES RECEIVABLE||||35280|550014
76736|102|All Other Accounts||||316|550014
76737|102|All Other Accounts|||||550017
76738|102|All Other Accounts|||||550021
76739|102|All Other Accounts||||31776|550028
76740|101|SEIU-INTERNATIONAL SUBSIDY|23524|||23524|550029
76741|102|All Other Accounts|4088|||214362|550029
76742|102|All Other Accounts|0|0|0|717918|550031
76743|102|All Other Accounts|0|0|0|0|550033
76744|102|All Other Accounts|0|0|0|0|550036
76745|101|Sidney Hillman Health Center||||16608|550039
76746|102|All Other Accounts||||235958|550039
76747|101|Bouille Electric Inc.||||5138|550051
76748|101|Matco Electric Co.||||6865|550051
76749|101|Schuler-Haas Electric Corp.||||11124|550051
76750|101|John Mills Electric Inc.||||10994|550051
76751|102|All Other Accounts||||20851|550051
76752|102|All Other Accounts||||65051|550054
76753|101|WALT DISNEY WORLD||||113013|550059
76754|102|All Other Accounts||||5929|550059
76755|102|All Other Accounts|12520|63820|43968|87936|550060
76756|102|All Other Accounts|||||550062
76757|101|N/A|0|0|0|0|550070
76758|102|All Other Accounts|||0||550070
76759|101|Dues on Cash Basis (due at time of receipt)|0|0|0|0|550077
76760|102|All Other Accounts|||||550077
76761|101|HEAT & FROST MORTUARY FUND||||49648|550079
76762|102|All Other Accounts|||||550079
76763|101|None|0|0|0|0|550082
76764|102|All Other Accounts|||||550082
76765|101|MEMBERSHIP DUES||||28953|550086
76766|102|All Other Accounts|||||550086
76767|102|All Other Accounts||||117000|550087
76768|101|NA|0|0|0|0|550091
76769|102|All Other Accounts|0|0|0|0|550091
76770|102|All Other Accounts||||640083|550092
76771|101|NONE||||0|550103
76772|102|All Other Accounts|||||550103
